problem,iteration,input_tokens,output_tokens,reasoning_tokens,verilog_file,model_name,finish_reason,system_fingerprint,run_id
Prob003_step_one,0,262,241,0,C:\Users\durgamaniryudh\Desktop\Learn\llm_eval\dataset_spec-to-rtl\test\Prob003_step_one\Prob003_step_one_gen_0.sv,tngtech/deepseek-r1t2-chimera:free,stop,,gen-1760252377-kVS7lZcpyrxQROZyEX2j
Prob003_step_one,3,262,339,0,C:\Users\durgamaniryudh\Desktop\Learn\llm_eval\dataset_spec-to-rtl\test\Prob003_step_one\Prob003_step_one_gen_3.sv,tngtech/deepseek-r1t2-chimera:free,stop,,gen-1760252426-Y76X2WJ0HHAL25IRl0Td
Prob003_step_one,5,262,278,0,C:\Users\durgamaniryudh\Desktop\Learn\llm_eval\dataset_spec-to-rtl\test\Prob003_step_one\Prob003_step_one_gen_5.sv,tngtech/deepseek-r1t2-chimera:free,stop,,gen-1760252443-U1bOtEKgktXcOUsoOKur
Prob003_step_one,6,262,298,0,C:\Users\durgamaniryudh\Desktop\Learn\llm_eval\dataset_spec-to-rtl\test\Prob003_step_one\Prob003_step_one_gen_6.sv,tngtech/deepseek-r1t2-chimera:free,stop,,gen-1760252453-y9peHWqrSn8eTvraweBx
Prob003_step_one,7,262,298,0,C:\Users\durgamaniryudh\Desktop\Learn\llm_eval\dataset_spec-to-rtl\test\Prob003_step_one\Prob003_step_one_gen_7.sv,tngtech/deepseek-r1t2-chimera:free,stop,,gen-1760252474-JMk1S7BqWhZeyvzPH213
Prob003_step_one,9,262,500,0,C:\Users\durgamaniryudh\Desktop\Learn\llm_eval\dataset_spec-to-rtl\test\Prob003_step_one\Prob003_step_one_gen_9.sv,tngtech/deepseek-r1t2-chimera:free,stop,,gen-1760252492-9pLYifOMd7pNe2V6hSq1
Prob003_step_one,8,262,286,0,C:\Users\durgamaniryudh\Desktop\Learn\llm_eval\dataset_spec-to-rtl\test\Prob003_step_one\Prob003_step_one_gen_8.sv,tngtech/deepseek-r1t2-chimera:free,stop,,gen-1760252483-N5vYSxTdNCmr9bqQbH57
Prob107_fsm1s,0,353,1480,0,C:\Users\durgamaniryudh\Desktop\Learn\llm_eval\dataset_spec-to-rtl\test\Prob107_fsm1s\Prob107_fsm1s_gen_0.sv,tngtech/deepseek-r1t2-chimera:free,stop,,gen-1760252511-cYRT9Gx3ypnBizr90SiD
Prob107_fsm1s,2,353,1911,0,C:\Users\durgamaniryudh\Desktop\Learn\llm_eval\dataset_spec-to-rtl\test\Prob107_fsm1s\Prob107_fsm1s_gen_2.sv,tngtech/deepseek-r1t2-chimera:free,stop,,gen-1760252589-HRZTxo09i6BxxlmhUeyS
Prob107_fsm1s,1,353,1819,0,C:\Users\durgamaniryudh\Desktop\Learn\llm_eval\dataset_spec-to-rtl\test\Prob107_fsm1s\Prob107_fsm1s_gen_1.sv,tngtech/deepseek-r1t2-chimera:free,stop,,gen-1760252549-z5dMJU33X1z7OCnpyIZy
Prob107_fsm1s,4,353,2036,0,C:\Users\durgamaniryudh\Desktop\Learn\llm_eval\dataset_spec-to-rtl\test\Prob107_fsm1s\Prob107_fsm1s_gen_4.sv,tngtech/deepseek-r1t2-chimera:free,stop,,gen-1760252679-koL9qD7o2GerUXlrf28H
Prob107_fsm1s,5,353,1410,0,C:\Users\durgamaniryudh\Desktop\Learn\llm_eval\dataset_spec-to-rtl\test\Prob107_fsm1s\Prob107_fsm1s_gen_5.sv,tngtech/deepseek-r1t2-chimera:free,stop,,gen-1760252730-YlXsr3HH3SvgintbvioQ
Prob107_fsm1s,3,353,969,0,C:\Users\durgamaniryudh\Desktop\Learn\llm_eval\dataset_spec-to-rtl\test\Prob107_fsm1s\Prob107_fsm1s_gen_3.sv,tngtech/deepseek-r1t2-chimera:free,stop,,gen-1760252646-HI8Vl3aJUJxumVnzcVkJ
Prob107_fsm1s,6,353,1650,0,C:\Users\durgamaniryudh\Desktop\Learn\llm_eval\dataset_spec-to-rtl\test\Prob107_fsm1s\Prob107_fsm1s_gen_6.sv,tngtech/deepseek-r1t2-chimera:free,stop,,gen-1760252762-ICpOeTTzpuSXT7osBvwo
Prob107_fsm1s,7,353,1166,0,C:\Users\durgamaniryudh\Desktop\Learn\llm_eval\dataset_spec-to-rtl\test\Prob107_fsm1s\Prob107_fsm1s_gen_7.sv,tngtech/deepseek-r1t2-chimera:free,stop,,gen-1760252804-tk2x6D0WSa264PolpUaa
Prob107_fsm1s,9,353,2035,0,C:\Users\durgamaniryudh\Desktop\Learn\llm_eval\dataset_spec-to-rtl\test\Prob107_fsm1s\Prob107_fsm1s_gen_9.sv,tngtech/deepseek-r1t2-chimera:free,stop,,gen-1760252865-DQauEOvXtRXZvXSNeynX
Prob107_fsm1s,8,353,1329,0,C:\Users\durgamaniryudh\Desktop\Learn\llm_eval\dataset_spec-to-rtl\test\Prob107_fsm1s\Prob107_fsm1s_gen_8.sv,tngtech/deepseek-r1t2-chimera:free,stop,,gen-1760252833-gYRT1NQgawcalHR3dKKH
