task_id,source,iteration,input_tokens,output_tokens,reasoning_tokens,verilog_file,model_name,finish_reason,system_fingerprint,run_id
720,mbpp_train,0,436,173,0,D:\PythonProjects\llm_eval\test\mbpp_train\720\720_gen_0.sv,openrouter/polaris-alpha,stop,,gen-1762676014-wB3vujuAcTFDlXfhn0CD
118,human_eval_test,0,467,1681,0,D:\PythonProjects\llm_eval\test\human_eval_test\118\118_gen_0.sv,openrouter/polaris-alpha,stop,,gen-1762675999-bkywiRmRHY0BeT78bvJd
3529,aapp_competition_test,0,658,2290,0,D:\PythonProjects\llm_eval\test\aapp_competition_test\3529\3529_gen_0.sv,openrouter/polaris-alpha,stop,,gen-1762675977-UFGriHcvshcpffqZPqHn
3419,aapp_competition_test,0,609,1771,0,D:\PythonProjects\llm_eval\test\aapp_competition_test\3419\3419_gen_0.sv,openrouter/polaris-alpha,stop,,gen-1762675992-ClgHMutsOFjRJq90mx0v
3048,aapp_competition_test,0,531,378,0,D:\PythonProjects\llm_eval\test\aapp_competition_test\3048\3048_gen_0.sv,openrouter/polaris-alpha,stop,,gen-1762676031-ctYbNwhIUs4kurEL1wWv
304,mbpp_test,0,554,774,0,D:\PythonProjects\llm_eval\test\mbpp_test\304\304_gen_0.sv,openrouter/polaris-alpha,stop,,gen-1762676029-dtLIZ8CEmBMDSc9aA1yM
3769,aapp_competition_test,0,547,2373,0,D:\PythonProjects\llm_eval\test\aapp_competition_test\3769\3769_gen_0.sv,openrouter/polaris-alpha,stop,,gen-1762675979-Hdpl8jQ8wigDBFPjIZEv
473,mbpp_test,0,522,1400,0,D:\PythonProjects\llm_eval\test\mbpp_test\473\473_gen_0.sv,openrouter/polaris-alpha,stop,,gen-1762676013-sDAjzY0XMBOzRxCgQoQR
3772,aapp_competition_test,0,497,586,0,D:\PythonProjects\llm_eval\test\aapp_competition_test\3772\3772_gen_0.sv,openrouter/polaris-alpha,stop,,gen-1762676043-OD8omcoFO7nJvsH64g7O
3681,aapp_competition_test,0,842,1803,0,D:\PythonProjects\llm_eval\test\aapp_competition_test\3681\3681_gen_0.sv,openrouter/polaris-alpha,stop,,gen-1762675978-WUomYiVLlTqPbhCpWvYQ
3061,aapp_competition_test,0,560,4537,0,D:\PythonProjects\llm_eval\test\aapp_competition_test\3061\3061_gen_0.sv,openrouter/polaris-alpha,stop,,gen-1762675977-MnLMZZ2ZwZtasqN80jxB
91,human_eval_test,0,495,654,0,D:\PythonProjects\llm_eval\test\human_eval_test\91\91_gen_0.sv,openrouter/polaris-alpha,stop,,gen-1762676081-dsWVoSmqjYxkdLGBmTnq
151,human_eval_test,0,484,439,0,D:\PythonProjects\llm_eval\test\human_eval_test\151\151_gen_0.sv,openrouter/polaris-alpha,stop,,gen-1762676093-TLkE4AyRJnldatREuLud
3423,aapp_competition_test,0,624,1529,0,D:\PythonProjects\llm_eval\test\aapp_competition_test\3423\3423_gen_0.sv,openrouter/polaris-alpha,stop,,gen-1762676076-lnHbtoDIG4f5pJoFaRAa
3528,aapp_competition_test,0,627,4641,0,D:\PythonProjects\llm_eval\test\aapp_competition_test\3528\3528_gen_0.sv,openrouter/polaris-alpha,stop,,gen-1762676034-oHhIOl3aL9sxbte99oGw
145,mbpp_test,0,451,808,0,D:\PythonProjects\llm_eval\test\mbpp_test\145\145_gen_0.sv,openrouter/polaris-alpha,stop,,gen-1762676101-1NNBKWfcFGhHPCFJG2tH
3205,aapp_competition_test,0,731,2779,0,D:\PythonProjects\llm_eval\test\aapp_competition_test\3205\3205_gen_0.sv,openrouter/polaris-alpha,stop,,gen-1762676054-aVhtALyHyxVtuPJA641p
3652,aapp_competition_test,0,733,3454,0,D:\PythonProjects\llm_eval\test\aapp_competition_test\3652\3652_gen_0.sv,openrouter/polaris-alpha,stop,,gen-1762676042-UUzGiKE8BwCQf1ASKI8F
71,human_eval_test,0,645,2439,0,D:\PythonProjects\llm_eval\test\human_eval_test\71\71_gen_0.sv,openrouter/polaris-alpha,stop,,gen-1762676006-Q15Qo2mTRgvbhSSm5wOc
780,mbpp_train,0,645,574,0,D:\PythonProjects\llm_eval\test\mbpp_train\780\780_gen_0.sv,openrouter/polaris-alpha,stop,,gen-1762676113-RVDTWG5cScDKtAWANRa7
3881,aapp_competition_test,0,517,3605,0,D:\PythonProjects\llm_eval\test\aapp_competition_test\3881\3881_gen_0.sv,openrouter/polaris-alpha,stop,,gen-1762676045-DKvieFvSLiq9H1L0PRs2
739,mbpp_train,0,533,665,0,D:\PythonProjects\llm_eval\test\mbpp_train\739\739_gen_0.sv,openrouter/polaris-alpha,stop,,gen-1762676116-erb3PJ4ckuSOOk4DD6Kv
3885,aapp_competition_test,0,379,68,0,D:\PythonProjects\llm_eval\test\aapp_competition_test\3885\3885_gen_0.sv,openrouter/polaris-alpha,stop,,gen-1762676127-Guv3naLCbMKjqIL2lJVv
3196,aapp_competition_test,0,584,4511,0,D:\PythonProjects\llm_eval\test\aapp_competition_test\3196\3196_gen_0.sv,openrouter/polaris-alpha,stop,,gen-1762675988-lBSMJjtFo27Zdp9VJiJI
1,human_eval_test,0,682,1552,0,D:\PythonProjects\llm_eval\test\human_eval_test\1\1_gen_0.sv,openrouter/polaris-alpha,stop,,gen-1762676111-KF0ohwTVHAsAZ7BjxRp5
783,mbpp_train,0,674,3004,0,D:\PythonProjects\llm_eval\test\mbpp_train\783\783_gen_0.sv,openrouter/polaris-alpha,stop,,gen-1762676018-QQ4wXb4jggwO8WN8ycdL
97,human_eval_test,0,370,187,0,D:\PythonProjects\llm_eval\test\human_eval_test\97\97_gen_0.sv,openrouter/polaris-alpha,stop,,gen-1762676142-YGfbHRGyBUDDIh95ymkl
802,mbpp_train,0,467,555,0,D:\PythonProjects\llm_eval\test\mbpp_train\802\802_gen_0.sv,openrouter/polaris-alpha,stop,,gen-1762676146-BHsbZAKoiEhgjoXf5afD
3959,aapp_competition_test,0,520,2148,0,D:\PythonProjects\llm_eval\test\aapp_competition_test\3959\3959_gen_0.sv,openrouter/polaris-alpha,stop,,gen-1762676049-UGSZOgVDJRq2g8qcsrKb
396,mbpp_test,0,324,70,0,D:\PythonProjects\llm_eval\test\mbpp_test\396\396_gen_0.sv,openrouter/polaris-alpha,stop,,gen-1762676156-IqYHuIsJBcr5EvM5CIxF
3689,aapp_competition_test,0,579,1694,0,D:\PythonProjects\llm_eval\test\aapp_competition_test\3689\3689_gen_0.sv,openrouter/polaris-alpha,stop,,gen-1762676121-OMDxHodHfiOxawymwTt7
3522,aapp_competition_test,0,455,2452,0,D:\PythonProjects\llm_eval\test\aapp_competition_test\3522\3522_gen_0.sv,openrouter/polaris-alpha,stop,,gen-1762676120-cdiVai7Z4HnECnSVFdLj
226,mbpp_test,0,427,373,0,D:\PythonProjects\llm_eval\test\mbpp_test\226\226_gen_0.sv,openrouter/polaris-alpha,stop,,gen-1762676157-gvUCBFVPw508c7bEzU1o
3957,aapp_competition_test,0,632,2123,0,D:\PythonProjects\llm_eval\test\aapp_competition_test\3957\3957_gen_0.sv,openrouter/polaris-alpha,stop,,gen-1762676128-7CJ46ogGpmvmIgXOtfCv
3676,aapp_competition_test,0,595,231,0,D:\PythonProjects\llm_eval\test\aapp_competition_test\3676\3676_gen_0.sv,openrouter/polaris-alpha,stop,,gen-1762676163-XFkZGcAL1ucrRChCxMsV
39,human_eval_test,0,516,1740,0,D:\PythonProjects\llm_eval\test\human_eval_test\39\39_gen_0.sv,openrouter/polaris-alpha,stop,,gen-1762676138-oXvudGueKMOxnMZXzsnb
3778,aapp_competition_test,0,750,2451,0,D:\PythonProjects\llm_eval\test\aapp_competition_test\3778\3778_gen_0.sv,openrouter/polaris-alpha,stop,,gen-1762676124-vNV3OyDioVAd1Gpc1dCj
3884,aapp_competition_test,0,617,1162,0,D:\PythonProjects\llm_eval\test\aapp_competition_test\3884\3884_gen_0.sv,openrouter/polaris-alpha,stop,,gen-1762676165-bIwezweM7QrEQnnsPNfZ
3209,aapp_competition_test,0,683,3051,0,D:\PythonProjects\llm_eval\test\aapp_competition_test\3209\3209_gen_0.sv,openrouter/polaris-alpha,stop,,gen-1762676129-BOpYVzpwMITsGpSrz6Sh
66,human_eval_test,0,437,390,0,D:\PythonProjects\llm_eval\test\human_eval_test\66\66_gen_0.sv,openrouter/polaris-alpha,stop,,gen-1762676193-U4HkhRmeZh1t7CXAcb22
3958,aapp_competition_test,0,596,1930,0,D:\PythonProjects\llm_eval\test\aapp_competition_test\3958\3958_gen_0.sv,openrouter/polaris-alpha,stop,,gen-1762676168-cpEmwSa8MHnvgqU4BXzE
98,human_eval_test,0,426,359,0,D:\PythonProjects\llm_eval\test\human_eval_test\98\98_gen_0.sv,openrouter/polaris-alpha,stop,,gen-1762676195-NNKuSLQqDuKkiSFVGPnx
748,mbpp_train,0,566,852,0,D:\PythonProjects\llm_eval\test\mbpp_train\748\748_gen_0.sv,openrouter/polaris-alpha,stop,,gen-1762676201-jrdNAFktCv6ne60ZGSkn
3211,aapp_competition_test,0,538,2175,0,D:\PythonProjects\llm_eval\test\aapp_competition_test\3211\3211_gen_0.sv,openrouter/polaris-alpha,stop,,gen-1762676169-NyUXy7Tlk9VQOwwCD9jM
624,mbpp_train,0,384,563,0,D:\PythonProjects\llm_eval\test\mbpp_train\624\624_gen_0.sv,openrouter/polaris-alpha,stop,,gen-1762676202-xHdNxmkBjKGgNv08Q9cb
586,mbpp_validation,0,383,152,0,D:\PythonProjects\llm_eval\test\mbpp_validation\586\586_gen_0.sv,openrouter/polaris-alpha,stop,,gen-1762676216-7zyfa5tYlakfBaUyAWfV
3425,aapp_competition_test,0,608,2654,0,D:\PythonProjects\llm_eval\test\aapp_competition_test\3425\3425_gen_0.sv,openrouter/polaris-alpha,stop,,gen-1762676180-J2ldqxKpStqVU8VCSSOw
3063,aapp_competition_test,0,497,5024,0,D:\PythonProjects\llm_eval\test\aapp_competition_test\3063\3063_gen_0.sv,openrouter/polaris-alpha,stop,,gen-1762676119-vFtcBQTvHgOUqyfJGLW5
3779,aapp_competition_test,0,814,2887,0,D:\PythonProjects\llm_eval\test\aapp_competition_test\3779\3779_gen_0.sv,openrouter/polaris-alpha,stop,,gen-1762676164-i88DE5WqcoS5CnGO4oAq
414,mbpp_test,0,388,167,0,D:\PythonProjects\llm_eval\test\mbpp_test\414\414_gen_0.sv,openrouter/polaris-alpha,stop,,gen-1762676216-3fXD1sqPkiXSBtBqwmkO
569,mbpp_validation,0,568,1633,0,D:\PythonProjects\llm_eval\test\mbpp_validation\569\569_gen_0.sv,openrouter/polaris-alpha,stop,,gen-1762676202-ADda0dX1226HqTzkC8S3
3422,aapp_competition_test,0,724,6383,0,D:\PythonProjects\llm_eval\test\aapp_competition_test\3422\3422_gen_0.sv,openrouter/polaris-alpha,stop,,gen-1762676137-Fe6JJR0IXY98s51wq7JQ
3213,aapp_competition_test,0,699,921,0,D:\PythonProjects\llm_eval\test\aapp_competition_test\3213\3213_gen_0.sv,openrouter/polaris-alpha,stop,,gen-1762676239-bso2bBFkwngTA27gOHlN
3531,aapp_competition_test,0,670,4281,0,D:\PythonProjects\llm_eval\test\aapp_competition_test\3531\3531_gen_0.sv,openrouter/polaris-alpha,stop,,gen-1762676161-dJgSUOHAx7O2BDgjFvy7
3965,aapp_competition_test,0,598,1286,0,D:\PythonProjects\llm_eval\test\aapp_competition_test\3965\3965_gen_0.sv,openrouter/polaris-alpha,stop,,gen-1762676235-s8HnaESjCwkPePcOxz6l
284,mbpp_test,0,367,135,0,D:\PythonProjects\llm_eval\test\mbpp_test\284\284_gen_0.sv,openrouter/polaris-alpha,stop,,gen-1762676258-v5RzYPzAOp8Pz98zOXUS
13,human_eval_test,0,507,383,0,D:\PythonProjects\llm_eval\test\human_eval_test\13\13_gen_0.sv,openrouter/polaris-alpha,stop,,gen-1762676255-oZSLBKuf0SXiqtRLgck4
3062,aapp_competition_test,0,631,3014,0,D:\PythonProjects\llm_eval\test\aapp_competition_test\3062\3062_gen_0.sv,openrouter/polaris-alpha,stop,,gen-1762676158-h6y3AOuvDN7Pfgwb7rRg
3693,aapp_competition_test,0,637,2425,0,D:\PythonProjects\llm_eval\test\aapp_competition_test\3693\3693_gen_0.sv,openrouter/polaris-alpha,stop,,gen-1762676226-0w35Y1sCKyQCLxxRW4rQ
3887,aapp_competition_test,0,573,1605,0,D:\PythonProjects\llm_eval\test\aapp_competition_test\3887\3887_gen_0.sv,openrouter/polaris-alpha,stop,,gen-1762676234-vwpLhi0YbOH76gc1JjRh
566,mbpp_validation,0,467,960,0,D:\PythonProjects\llm_eval\test\mbpp_validation\566\566_gen_0.sv,openrouter/polaris-alpha,stop,,gen-1762676261-awV5yGIcfyV4AEFHKktN
3516,aapp_competition_test,0,897,3705,0,D:\PythonProjects\llm_eval\test\aapp_competition_test\3516\3516_gen_0.sv,openrouter/polaris-alpha,stop,,gen-1762676219-1wTeYCT6KmlUbgOWgQqQ
19,human_eval_test,0,509,1395,0,D:\PythonProjects\llm_eval\test\human_eval_test\19\19_gen_0.sv,openrouter/polaris-alpha,stop,,gen-1762676255-IDXp5rV6GN0dY9E7cB3v
104,human_eval_test,0,525,1642,0,D:\PythonProjects\llm_eval\test\human_eval_test\104\104_gen_0.sv,openrouter/polaris-alpha,stop,,gen-1762676265-2PsuNnJ3JeGTKhxg8jEb
3064,aapp_competition_test,0,577,3163,0,D:\PythonProjects\llm_eval\test\aapp_competition_test\3064\3064_gen_0.sv,openrouter/polaris-alpha,stop,,gen-1762676217-hzAjhP1TGVvj62HGtwu0
3060,aapp_competition_test,0,587,1145,0,D:\PythonProjects\llm_eval\test\aapp_competition_test\3060\3060_gen_0.sv,openrouter/polaris-alpha,stop,,gen-1762676271-IetGs4YdyXhKPgHO9Jr9
3780,aapp_competition_test,0,697,2205,0,D:\PythonProjects\llm_eval\test\aapp_competition_test\3780\3780_gen_0.sv,openrouter/polaris-alpha,stop,,gen-1762676229-A628w8LhopDXP8pa8W9F
3427,aapp_competition_test,0,624,2291,0,D:\PythonProjects\llm_eval\test\aapp_competition_test\3427\3427_gen_0.sv,openrouter/polaris-alpha,stop,,gen-1762676247-76Zaoiefy8IjvLXjtzlA
11,human_eval_test,0,353,69,0,D:\PythonProjects\llm_eval\test\human_eval_test\11\11_gen_0.sv,openrouter/polaris-alpha,stop,,gen-1762676301-plZEZj4K23dSAIHAtxhz
99,human_eval_test,0,406,334,0,D:\PythonProjects\llm_eval\test\human_eval_test\99\99_gen_0.sv,openrouter/polaris-alpha,stop,,gen-1762676303-ApZ43UZrsJczDDu2V93R
3889,aapp_competition_test,0,522,625,0,D:\PythonProjects\llm_eval\test\aapp_competition_test\3889\3889_gen_0.sv,openrouter/polaris-alpha,stop,,gen-1762676293-rRiPLJqlO0J3GJG6ZVAY
460,mbpp_test,0,491,86,0,D:\PythonProjects\llm_eval\test\mbpp_test\460\460_gen_0.sv,openrouter/polaris-alpha,stop,,gen-1762676309-183zvBxjWNr5XGQ0kSma
117,mbpp_test,0,448,2951,0,D:\PythonProjects\llm_eval\test\mbpp_test\117\117_gen_0.sv,openrouter/polaris-alpha,stop,,gen-1762676262-BXqTvCfTJEYNF7Hg3npV
629,mbpp_train,0,414,161,0,D:\PythonProjects\llm_eval\test\mbpp_train\629\629_gen_0.sv,openrouter/polaris-alpha,stop,,gen-1762676311-VWKpp59TPHTGscCIWHwK
593,mbpp_validation,0,483,2722,0,D:\PythonProjects\llm_eval\test\mbpp_validation\593\593_gen_0.sv,openrouter/polaris-alpha,stop,,gen-1762676268-yY49CNjpV8vEND5Eb1WO
766,mbpp_train,0,431,503,0,D:\PythonProjects\llm_eval\test\mbpp_train\766\766_gen_0.sv,openrouter/polaris-alpha,stop,,gen-1762676313-gLZztBGCEzjF3kMTtzjM
305,mbpp_test,0,467,732,0,D:\PythonProjects\llm_eval\test\mbpp_test\305\305_gen_0.sv,openrouter/polaris-alpha,stop,,gen-1762676314-IkCW20IuALilhxeuNYgP
3532,aapp_competition_test,0,734,3120,0,D:\PythonProjects\llm_eval\test\aapp_competition_test\3532\3532_gen_0.sv,openrouter/polaris-alpha,stop,,gen-1762676278-eG27z4i6Y9PeR71VCYIo
3786,aapp_competition_test,0,537,3765,0,D:\PythonProjects\llm_eval\test\aapp_competition_test\3786\3786_gen_0.sv,openrouter/polaris-alpha,stop,,gen-1762676287-emf2smNSktZggSMApy4r
745,mbpp_train,0,494,1869,0,D:\PythonProjects\llm_eval\test\mbpp_train\745\745_gen_0.sv,openrouter/polaris-alpha,stop,,gen-1762676312-lXbYmZyUzrc47c273HtI
3697,aapp_competition_test,0,696,2696,0,D:\PythonProjects\llm_eval\test\aapp_competition_test\3697\3697_gen_0.sv,openrouter/polaris-alpha,stop,,gen-1762676283-TnIGxBLjQVMb2zvk07ht
3066,aapp_competition_test,0,647,2637,0,D:\PythonProjects\llm_eval\test\aapp_competition_test\3066\3066_gen_0.sv,openrouter/polaris-alpha,stop,,gen-1762676315-aGltAy2jXDDE1MxyeiQ1
3214,aapp_competition_test,0,567,3053,0,D:\PythonProjects\llm_eval\test\aapp_competition_test\3214\3214_gen_0.sv,openrouter/polaris-alpha,stop,,gen-1762676300-jklF4r19M42tpHBJGiP6
64,human_eval_test,0,429,1086,0,D:\PythonProjects\llm_eval\test\human_eval_test\64\64_gen_0.sv,openrouter/polaris-alpha,stop,,gen-1762676367-ex4AOhfKo3b3GB2XkZpR
3790,aapp_competition_test,0,584,2265,0,D:\PythonProjects\llm_eval\test\aapp_competition_test\3790\3790_gen_0.sv,openrouter/polaris-alpha,stop,,gen-1762676348-Nksxomw32aU0UdFE4Hnd
72,human_eval_test,0,457,777,0,D:\PythonProjects\llm_eval\test\human_eval_test\72\72_gen_0.sv,openrouter/polaris-alpha,stop,,gen-1762676386-PCxh72bZHtcxU74cbpNs
3963,aapp_competition_test,0,652,2651,0,D:\PythonProjects\llm_eval\test\aapp_competition_test\3963\3963_gen_0.sv,openrouter/polaris-alpha,stop,,gen-1762676354-e7bBSYOGt5YEZzwfLnDI
165,mbpp_test,0,351,1005,0,D:\PythonProjects\llm_eval\test\mbpp_test\165\165_gen_0.sv,openrouter/polaris-alpha,stop,,gen-1762676387-0GI7mOkNHWIzO21BEO0w
3424,aapp_competition_test,0,598,1933,0,D:\PythonProjects\llm_eval\test\aapp_competition_test\3424\3424_gen_0.sv,openrouter/polaris-alpha,stop,,gen-1762676300-f4heVIugmBU72z6oSXJA
786,mbpp_train,0,421,265,0,D:\PythonProjects\llm_eval\test\mbpp_train\786\786_gen_0.sv,openrouter/polaris-alpha,stop,,gen-1762676400-Gf3ZZozbl453kV7DZN8o
81,human_eval_test,0,532,409,0,D:\PythonProjects\llm_eval\test\human_eval_test\81\81_gen_0.sv,openrouter/polaris-alpha,stop,,gen-1762676400-j4HJDBu0ofKbJdpI5d1m
3890,aapp_competition_test,0,597,3580,0,D:\PythonProjects\llm_eval\test\aapp_competition_test\3890\3890_gen_0.sv,openrouter/polaris-alpha,stop,,gen-1762676352-Kc9YbIxQKpo53ffiH80b
3698,aapp_competition_test,0,496,2640,0,D:\PythonProjects\llm_eval\test\aapp_competition_test\3698\3698_gen_0.sv,openrouter/polaris-alpha,stop,,gen-1762676334-vfHgaMBsOBN9Mk9u6oBT
3966,aapp_competition_test,0,480,2697,0,D:\PythonProjects\llm_eval\test\aapp_competition_test\3966\3966_gen_0.sv,openrouter/polaris-alpha,stop,,gen-1762676297-xywqRMnRNP5ShF8qjkOc
3212,aapp_competition_test,0,659,2739,0,D:\PythonProjects\llm_eval\test\aapp_competition_test\3212\3212_gen_0.sv,openrouter/polaris-alpha,stop,,gen-1762676354-KRK92BkwVrJ5epy6wb0n
3536,aapp_competition_test,0,613,860,0,D:\PythonProjects\llm_eval\test\aapp_competition_test\3536\3536_gen_0.sv,openrouter/polaris-alpha,stop,,gen-1762676405-a5xog6oQOBs7M8Ya1oCL
3969,aapp_competition_test,0,518,668,0,D:\PythonProjects\llm_eval\test\aapp_competition_test\3969\3969_gen_0.sv,openrouter/polaris-alpha,stop,,gen-1762676414-Sn0WIBTJuNC4I5keZtEt
3893,aapp_competition_test,0,616,691,0,D:\PythonProjects\llm_eval\test\aapp_competition_test\3893\3893_gen_0.sv,openrouter/polaris-alpha,stop,,gen-1762676413-9qYAgCl5k2FVuqoQLR5q
73,human_eval_test,0,390,171,0,D:\PythonProjects\llm_eval\test\human_eval_test\73\73_gen_0.sv,openrouter/polaris-alpha,stop,,gen-1762676426-0tefVPTfEiyCDN98LmZN
3538,aapp_competition_test,0,651,1943,0,D:\PythonProjects\llm_eval\test\aapp_competition_test\3538\3538_gen_0.sv,openrouter/polaris-alpha,stop,,gen-1762676325-dfGvQ1DBXHHfrbzuXqMf
3431,aapp_competition_test,0,611,3174,0,D:\PythonProjects\llm_eval\test\aapp_competition_test\3431\3431_gen_0.sv,openrouter/polaris-alpha,stop,,gen-1762676360-yoep8yKHIT0XNdk0Psxb
614,mbpp_train,0,452,414,0,D:\PythonProjects\llm_eval\test\mbpp_train\614\614_gen_0.sv,openrouter/polaris-alpha,stop,,gen-1762676426-TMFl82T69GS5GBGhjbWF
809,mbpp_train,0,375,145,0,D:\PythonProjects\llm_eval\test\mbpp_train\809\809_gen_0.sv,openrouter/polaris-alpha,stop,,gen-1762676430-r94tQet9IWPezEluwCBM
234,mbpp_test,0,330,82,0,D:\PythonProjects\llm_eval\test\mbpp_test\234\234_gen_0.sv,openrouter/polaris-alpha,stop,,gen-1762676432-l0q3GWAxubhIqwoak9Wa
227,mbpp_test,0,342,124,0,D:\PythonProjects\llm_eval\test\mbpp_test\227\227_gen_0.sv,openrouter/polaris-alpha,stop,,gen-1762676434-FqYX3lI5KtvOjAnW3WD9
393,mbpp_test,0,491,653,0,D:\PythonProjects\llm_eval\test\mbpp_test\393\393_gen_0.sv,openrouter/polaris-alpha,stop,,gen-1762676430-LlC0gDStfMmU0dp1R9eV
3702,aapp_competition_test,0,526,416,0,D:\PythonProjects\llm_eval\test\aapp_competition_test\3702\3702_gen_0.sv,openrouter/polaris-alpha,stop,,gen-1762676437-eFNpD5NQSdIUUcbA5NrW
3795,aapp_competition_test,0,547,1666,0,D:\PythonProjects\llm_eval\test\aapp_competition_test\3795\3795_gen_0.sv,openrouter/polaris-alpha,stop,,gen-1762676408-FjVb2nHrIpF4BEnfp4qC
119,human_eval_test,0,554,1700,0,D:\PythonProjects\llm_eval\test\human_eval_test\119\119_gen_0.sv,openrouter/polaris-alpha,stop,,gen-1762676421-BceHii2jav0ub055CzYL
3694,aapp_competition_test,0,615,2529,0,D:\PythonProjects\llm_eval\test\aapp_competition_test\3694\3694_gen_0.sv,openrouter/polaris-alpha,stop,,gen-1762676406-3lrzoptJj7OWkKnVYYDZ
3089,aapp_competition_test,0,603,2788,0,D:\PythonProjects\llm_eval\test\aapp_competition_test\3089\3089_gen_0.sv,openrouter/polaris-alpha,stop,,gen-1762676405-WOR8Tu5qbuio02kdUi6p
67,human_eval_test,0,400,83,0,D:\PythonProjects\llm_eval\test\human_eval_test\67\67_gen_0.sv,openrouter/polaris-alpha,stop,,gen-1762676467-MkFRySQsOBdWcjm0pKTv
3791,aapp_competition_test,0,636,1589,0,D:\PythonProjects\llm_eval\test\aapp_competition_test\3791\3791_gen_0.sv,openrouter/polaris-alpha,stop,,gen-1762676442-LpO5j9yOJZhPbpZyISVz
3222,aapp_competition_test,0,579,3784,0,D:\PythonProjects\llm_eval\test\aapp_competition_test\3222\3222_gen_0.sv,openrouter/polaris-alpha,stop,,gen-1762676415-rORojDVp6ZJvWRmPSzv4
3895,aapp_competition_test,0,617,1552,0,D:\PythonProjects\llm_eval\test\aapp_competition_test\3895\3895_gen_0.sv,openrouter/polaris-alpha,stop,,gen-1762676445-lJvT7v5CWZe27WniIdqf
46,human_eval_test,0,583,724,0,D:\PythonProjects\llm_eval\test\human_eval_test\46\46_gen_0.sv,openrouter/polaris-alpha,stop,,gen-1762676469-AoC2xCmngcJne4liLEcG
455,mbpp_test,0,339,163,0,D:\PythonProjects\llm_eval\test\mbpp_test\455\455_gen_0.sv,openrouter/polaris-alpha,stop,,gen-1762676482-SQLxaiY3gUqZebwpwix0
3420,aapp_competition_test,0,506,3155,0,D:\PythonProjects\llm_eval\test\aapp_competition_test\3420\3420_gen_0.sv,openrouter/polaris-alpha,stop,,gen-1762676419-qUekuquH61mQ4aWRWY0J
3970,aapp_competition_test,0,553,1855,0,D:\PythonProjects\llm_eval\test\aapp_competition_test\3970\3970_gen_0.sv,openrouter/polaris-alpha,stop,,gen-1762676446-GTKxzlLz3NPAOMUU3nUK
3070,aapp_competition_test,0,701,3381,0,D:\PythonProjects\llm_eval\test\aapp_competition_test\3070\3070_gen_0.sv,openrouter/polaris-alpha,stop,,gen-1762676435-FkqrHL9MnmV9GfvvqM0w
752,mbpp_train,0,520,952,0,D:\PythonProjects\llm_eval\test\mbpp_train\752\752_gen_0.sv,openrouter/polaris-alpha,stop,,gen-1762676478-rdUxfqPufwJXunBEuW6P
576,mbpp_validation,0,545,883,0,D:\PythonProjects\llm_eval\test\mbpp_validation\576\576_gen_0.sv,openrouter/polaris-alpha,,,gen-1762676480-IGuQgXMATvQcIDrrgyqs
623,mbpp_train,0,494,1334,0,D:\PythonProjects\llm_eval\test\mbpp_train\623\623_gen_0.sv,openrouter/polaris-alpha,stop,,gen-1762676480-zyxmFzHUgTOkmU8vSFL3
3221,aapp_competition_test,0,700,2720,0,D:\PythonProjects\llm_eval\test\aapp_competition_test\3221\3221_gen_0.sv,openrouter/polaris-alpha,stop,,gen-1762676459-SzZrHecdonMj2d9sMHVk
3542,aapp_competition_test,0,563,5292,0,D:\PythonProjects\llm_eval\test\aapp_competition_test\3542\3542_gen_0.sv,openrouter/polaris-alpha,stop,,gen-1762676435-kQzbYR4cxSq0u4qTuWYj
3968,aapp_competition_test,0,661,1070,0,D:\PythonProjects\llm_eval\test\aapp_competition_test\3968\3968_gen_0.sv,openrouter/polaris-alpha,stop,,gen-1762676502-P3QQDbeaIzWBGTrRVp8K
92,human_eval_test,0,373,211,0,D:\PythonProjects\llm_eval\test\human_eval_test\92\92_gen_0.sv,openrouter/polaris-alpha,stop,,gen-1762676526-vav47PeOxrpOQzugeHv2
3430,aapp_competition_test,0,760,3304,0,D:\PythonProjects\llm_eval\test\aapp_competition_test\3430\3430_gen_0.sv,openrouter/polaris-alpha,stop,,gen-1762676462-je0uZVlQRVlRUREUyxEU
282,mbpp_test,0,402,307,0,D:\PythonProjects\llm_eval\test\mbpp_test\282\282_gen_0.sv,openrouter/polaris-alpha,stop,,gen-1762676530-ZfeUEql3KvmAoyiEpfSh
3537,aapp_competition_test,0,617,2082,0,D:\PythonProjects\llm_eval\test\aapp_competition_test\3537\3537_gen_0.sv,openrouter/polaris-alpha,stop,,gen-1762676488-sFmjMQ5zGw6UDdWwDReC
3074,aapp_competition_test,0,609,2270,0,D:\PythonProjects\llm_eval\test\aapp_competition_test\3074\3074_gen_0.sv,openrouter/polaris-alpha,stop,,gen-1762676486-xL9WlAyrOx3U4y8roLF1
3706,aapp_competition_test,0,489,3133,0,D:\PythonProjects\llm_eval\test\aapp_competition_test\3706\3706_gen_0.sv,openrouter/polaris-alpha,stop,,gen-1762676489-V4B4t6tiUPZSSnyDWxV6
565,mbpp_validation,0,406,476,0,D:\PythonProjects\llm_eval\test\mbpp_validation\565\565_gen_0.sv,openrouter/polaris-alpha,stop,,gen-1762676535-DVbKsQOB8vgEfbAQef48
157,human_eval_test,0,366,247,0,D:\PythonProjects\llm_eval\test\human_eval_test\157\157_gen_0.sv,openrouter/polaris-alpha,stop,,gen-1762676541-kg3zuZ9gLT2iiZ6fZdzD
