problem,iteration,input_tokens,output_tokens,reasoning_tokens,verilog_file,model_name,finish_reason,system_fingerprint,run_id
Prob101_circuit4,7,608,70,0,C:\Users\durgamaniryudh\Desktop\Learn\llm_eval\dataset_spec-to-rtl\test\Prob101_circuit4\Prob101_circuit4_gen_7.sv,anthropic/claude-sonnet-4.5,stop,,gen-1760259898-L7RXrTccmJtjMKgmrC20
Prob101_circuit4,3,608,70,0,C:\Users\durgamaniryudh\Desktop\Learn\llm_eval\dataset_spec-to-rtl\test\Prob101_circuit4\Prob101_circuit4_gen_3.sv,anthropic/claude-sonnet-4.5,stop,,gen-1760259886-mGwUbMikZNCsjvFAzyIH
Prob101_circuit4,6,608,70,0,C:\Users\durgamaniryudh\Desktop\Learn\llm_eval\dataset_spec-to-rtl\test\Prob101_circuit4\Prob101_circuit4_gen_6.sv,anthropic/claude-sonnet-4.5,stop,,gen-1760259895-9mqURvJMZVpdyDVWQGDx
Prob101_circuit4,4,608,70,0,C:\Users\durgamaniryudh\Desktop\Learn\llm_eval\dataset_spec-to-rtl\test\Prob101_circuit4\Prob101_circuit4_gen_4.sv,anthropic/claude-sonnet-4.5,stop,,gen-1760259889-23O5eUmm3cmzESci758h
Prob101_circuit4,9,608,70,0,C:\Users\durgamaniryudh\Desktop\Learn\llm_eval\dataset_spec-to-rtl\test\Prob101_circuit4\Prob101_circuit4_gen_9.sv,anthropic/claude-sonnet-4.5,stop,,gen-1760259903-M70S8LFeJfi5gVIiqLCb
Prob101_circuit4,8,608,70,0,C:\Users\durgamaniryudh\Desktop\Learn\llm_eval\dataset_spec-to-rtl\test\Prob101_circuit4\Prob101_circuit4_gen_8.sv,anthropic/claude-sonnet-4.5,stop,,gen-1760259901-OQGBpybKFb79GMvdchad
Prob006_vectorr,0,316,89,0,C:\Users\durgamaniryudh\Desktop\Learn\llm_eval\dataset_spec-to-rtl\test\Prob006_vectorr\Prob006_vectorr_gen_0.sv,anthropic/claude-sonnet-4.5,stop,,gen-1760259906-UcC7yxX2hfc9mrysZBio
Prob006_vectorr,3,316,89,0,C:\Users\durgamaniryudh\Desktop\Learn\llm_eval\dataset_spec-to-rtl\test\Prob006_vectorr\Prob006_vectorr_gen_3.sv,anthropic/claude-sonnet-4.5,stop,,gen-1760259916-Z4fEj9xbdu43DQiBNKsU
Prob006_vectorr,4,316,89,0,C:\Users\durgamaniryudh\Desktop\Learn\llm_eval\dataset_spec-to-rtl\test\Prob006_vectorr\Prob006_vectorr_gen_4.sv,anthropic/claude-sonnet-4.5,stop,,gen-1760259919-POVvBmYkiwYkW9dEUqH4
Prob006_vectorr,5,316,89,0,C:\Users\durgamaniryudh\Desktop\Learn\llm_eval\dataset_spec-to-rtl\test\Prob006_vectorr\Prob006_vectorr_gen_5.sv,anthropic/claude-sonnet-4.5,stop,,gen-1760259922-4dC4JpkUvuNihYGyPSzq
Prob006_vectorr,1,316,89,0,C:\Users\durgamaniryudh\Desktop\Learn\llm_eval\dataset_spec-to-rtl\test\Prob006_vectorr\Prob006_vectorr_gen_1.sv,anthropic/claude-sonnet-4.5,stop,,gen-1760259910-sMNHu9Cz4tzvMLX4vEKU
Prob006_vectorr,6,316,89,0,C:\Users\durgamaniryudh\Desktop\Learn\llm_eval\dataset_spec-to-rtl\test\Prob006_vectorr\Prob006_vectorr_gen_6.sv,anthropic/claude-sonnet-4.5,stop,,gen-1760259925-4TiLopA0RN1QvHTtlnQm
Prob006_vectorr,2,316,89,0,C:\Users\durgamaniryudh\Desktop\Learn\llm_eval\dataset_spec-to-rtl\test\Prob006_vectorr\Prob006_vectorr_gen_2.sv,anthropic/claude-sonnet-4.5,stop,,gen-1760259913-SFDv3hVcYPGCtghl84LI
Prob006_vectorr,8,316,85,0,C:\Users\durgamaniryudh\Desktop\Learn\llm_eval\dataset_spec-to-rtl\test\Prob006_vectorr\Prob006_vectorr_gen_8.sv,anthropic/claude-sonnet-4.5,stop,,gen-1760259930-1a3zcI4cTTawXIVYQgfT
Prob006_vectorr,7,316,89,0,C:\Users\durgamaniryudh\Desktop\Learn\llm_eval\dataset_spec-to-rtl\test\Prob006_vectorr\Prob006_vectorr_gen_7.sv,anthropic/claude-sonnet-4.5,stop,,gen-1760259928-IQXEIUcxgOi9Lf5O4x4e
Prob006_vectorr,9,316,89,0,C:\Users\durgamaniryudh\Desktop\Learn\llm_eval\dataset_spec-to-rtl\test\Prob006_vectorr\Prob006_vectorr_gen_9.sv,anthropic/claude-sonnet-4.5,stop,,gen-1760259934-a8Nnhi7Wa1C3O9b11EKe
